structure,tau,K,seed,initial_fitness,final_fitness,peak_fitness,improvement,steps_to_95pct,N,n_agents,T
V,0.7,5,16,0.37779743166454377,0.7159787383191916,0.7159787383191916,0.3381813066546478,3,15,30,40
V,0.7,5,17,0.4793900114314914,0.7204567662511318,0.7204567662511318,0.24106675481964035,5,15,30,40
V,0.7,5,18,0.6263977857268778,0.7062532747312038,0.7062532747312038,0.07985548900432604,1,15,30,40
V,0.7,5,19,0.4902530791932961,0.6848979505276918,0.6848979505276918,0.19464487133439567,2,15,30,40
V,0.7,5,20,0.49596978890668547,0.7197310335074811,0.7197310335074811,0.22376124460079566,4,15,30,40
V,0.7,5,21,0.44078495324286565,0.7537623621706422,0.7537623621706422,0.31297740892777653,4,15,30,40
V,0.7,5,22,0.4672854163414289,0.5782380721303971,0.5782380721303971,0.11095265578896824,2,15,30,40
V,0.7,5,23,0.4311249288537728,0.6838834181455703,0.6838834181455703,0.2527584892917975,3,15,30,40
V,0.7,5,24,0.5404055010329298,0.719722024996631,0.719722024996631,0.17931652396370112,3,15,30,40
V,0.7,5,25,0.44712103359511407,0.7249804491691333,0.7249804491691333,0.2778594155740192,3,15,30,40
V,0.7,5,26,0.4850170493501847,0.7499415331091558,0.7499415331091558,0.2649244837589711,5,15,30,40
V,0.7,5,27,0.47260567976685175,0.7243622618885472,0.7243622618885472,0.2517565821216955,4,15,30,40
V,0.7,5,28,0.5018301448759505,0.7056171883311554,0.7056171883311554,0.20378704345520493,5,15,30,40
V,0.7,5,29,0.6460092742685621,0.7085447444382135,0.7085447444382135,0.06253547016965133,1,15,30,40
V,0.7,5,30,0.4943323811824383,0.7089057901513168,0.7089057901513168,0.21457340896887855,3,15,30,40
V,0.7,5,31,0.6041980214670327,0.7283594381650992,0.7283594381650992,0.12416141669806646,3,15,30,40
V,0.7,5,32,0.4939698351250001,0.7787630136246406,0.7787630136246406,0.28479317849964053,4,15,30,40
V,0.7,5,33,0.5269360021899137,0.6262107445454937,0.6262107445454937,0.09927474235558009,1,15,30,40
V,0.7,5,34,0.5962419103196688,0.7268192024392838,0.7268192024392838,0.130577292119615,3,15,30,40
V,0.7,5,35,0.5252826726088753,0.6984914936902739,0.6984914936902739,0.17320882108139857,1,15,30,40
V,0.7,5,36,0.5323097346749891,0.7043414577031047,0.7043414577031047,0.17203172302811565,2,15,30,40
V,0.7,5,37,0.5925567318156025,0.745814826797744,0.745814826797744,0.1532580949821415,3,15,30,40
V,0.7,5,38,0.5853614146804457,0.7144706253324669,0.7144706253324669,0.1291092106520212,3,15,30,40
V,0.7,5,39,0.4665529967827382,0.7560478269482509,0.7560478269482509,0.2894948301655127,5,15,30,40
V,0.7,5,40,0.5344216678485982,0.6547456265057582,0.6547456265057582,0.12032395865715995,3,15,30,40
V,0.7,10,1,0.3548731433080438,0.6572527389600682,0.6572527389600682,0.3023795956520244,1,15,30,40
V,0.7,10,2,0.5017451974764378,0.7261639083385659,0.7261639083385659,0.22441871086212817,3,15,30,40
V,0.7,10,3,0.530750157754651,0.6127967975956088,0.6127967975956088,0.08204663984095784,1,15,30,40
V,0.7,10,4,0.32926364791796886,0.5976260138438189,0.5976260138438189,0.26836236592585,2,15,30,40
V,0.7,10,5,0.5143052101702014,0.6411477980794775,0.6411477980794775,0.12684258790927616,3,15,30,40
V,0.7,10,6,0.49885013241302784,0.644491981267405,0.644491981267405,0.1456418488543772,2,15,30,40
V,0.7,10,7,0.4137906365215643,0.7632661548470066,0.7632661548470066,0.34947551832544227,4,15,30,40
V,0.7,10,8,0.5071926462370039,0.6582051437421269,0.6582051437421269,0.15101249750512302,6,15,30,40
V,0.7,10,9,0.4826280796050417,0.6481465799675891,0.6481465799675891,0.16551850036254734,1,15,30,40
V,0.7,10,10,0.40058609144143514,0.6990297216850545,0.6990297216850545,0.29844363024361936,2,15,30,40
V,0.7,10,11,0.5806647148508696,0.7129617877200055,0.7129617877200055,0.13229707286913595,2,15,30,40
V,0.7,10,12,0.5437536451401285,0.7082266705630822,0.7082266705630822,0.16447302542295372,4,15,30,40
V,0.7,10,13,0.44924698759126447,0.6712198527099903,0.6712198527099903,0.22197286511872583,2,15,30,40
V,0.7,10,14,0.4982663074340745,0.7819343692835777,0.7819343692835777,0.2836680618495032,1,15,30,40
V,0.7,10,15,0.4069436117304361,0.6670046431057574,0.6670046431057574,0.26006103137532127,2,15,30,40
V,0.7,10,16,0.5022979449924304,0.6925748098129365,0.6925748098129365,0.1902768648205061,2,15,30,40
V,0.7,10,17,0.6206432507797414,0.6553269559734981,0.6553269559734981,0.03468370519375674,1,15,30,40
V,0.7,10,18,0.46283098704094944,0.6749880081091706,0.6749880081091706,0.21215702106822115,3,15,30,40
V,0.7,10,19,0.33736265066339044,0.5773707861800209,0.5773707861800209,0.24000813551663047,2,15,30,40
V,0.7,10,20,0.5265486022967201,0.6619512431157184,0.6619512431157184,0.13540264081899833,2,15,30,40
V,0.7,10,21,0.5174259687833348,0.6837116405277428,0.6837116405277428,0.166285671744408,1,15,30,40
V,0.7,10,22,0.5860467604731026,0.6732927409180299,0.6732927409180299,0.08724598044492737,1,15,30,40
V,0.7,10,23,0.5508997650264382,0.6867062000653238,0.6867062000653238,0.13580643503888556,2,15,30,40
V,0.7,10,24,0.4505396294805171,0.5967364821365568,0.5967364821365568,0.1461968526560397,1,15,30,40
V,0.7,10,25,0.37395737099764187,0.6917015512463711,0.6917015512463711,0.31774418024872925,2,15,30,40
V,0.7,10,26,0.44018886583075145,0.6890118098001452,0.6890118098001452,0.24882294396939375,2,15,30,40
V,0.7,10,27,0.5602483823558215,0.7409192533783032,0.7409192533783032,0.1806708710224817,2,15,30,40
V,0.7,10,28,0.3479448727476664,0.7035777218489917,0.7035777218489917,0.3556328491013253,4,15,30,40
V,0.7,10,29,0.4225499123701382,0.6554598280249212,0.6554598280249212,0.23290991565478297,3,15,30,40
V,0.7,10,30,0.37994588733224866,0.6573606839789851,0.6573606839789851,0.2774147966467364,2,15,30,40
V,0.7,10,31,0.4900119978061442,0.6620227916933727,0.6620227916933727,0.17201079388722856,2,15,30,40
V,0.7,10,32,0.49106058633938965,0.6300021991639292,0.6300021991639292,0.13894161282453954,1,15,30,40
V,0.7,10,33,0.5916531297020187,0.6706128168156023,0.6706128168156023,0.07895968711358359,1,15,30,40
V,0.7,10,34,0.48357143013632864,0.6499380094834726,0.6499380094834726,0.16636657934714394,2,15,30,40
V,0.7,10,35,0.5718592797157351,0.6424616448309616,0.6424616448309616,0.07060236511522644,1,15,30,40
V,0.7,10,36,0.4356451129375482,0.7112180987649588,0.7112180987649588,0.2755729858274106,2,15,30,40
V,0.7,10,37,0.3315587603761903,0.6872858197700471,0.6872858197700471,0.3557270593938568,2,15,30,40
V,0.7,10,38,0.46470969007160706,0.6434045789120066,0.6434045789120066,0.17869488884039958,2,15,30,40
V,0.7,10,39,0.42490975522041113,0.6871693930384535,0.6871693930384535,0.26225963781804235,3,15,30,40
V,0.7,10,40,0.4468301129540878,0.6828913480501309,0.6828913480501309,0.23606123509604304,3,15,30,40
V,0.8,2,1,0.5753826340113275,0.7123169019484782,0.7123169019484782,0.1369342679371507,2,15,30,40
V,0.8,2,2,0.4678378848884107,0.7263093646959552,0.7263093646959552,0.2584714798075445,8,15,30,40
V,0.8,2,3,0.3943920759378169,0.6857939796140806,0.6857939796140806,0.29140190367626373,4,15,30,40
V,0.8,2,4,0.5715963760465501,0.6923184172878566,0.6923184172878566,0.12072204124130648,2,15,30,40
V,0.8,2,5,0.4854819469265444,0.7045597267395218,0.7045597267395218,0.21907777981297744,5,15,30,40
V,0.8,2,6,0.6551357555055678,0.7844624753422667,0.7844624753422667,0.12932671983669886,7,15,30,40
V,0.8,2,7,0.5023878490712179,0.6708766877125696,0.6708766877125696,0.16848883864135167,2,15,30,40
V,0.8,2,8,0.38285985382446314,0.741210917679924,0.741210917679924,0.35835106385546084,9,15,30,40
V,0.8,2,9,0.5768930481489983,0.7146133335036592,0.7146133335036592,0.13772028535466085,2,15,30,40
V,0.8,2,10,0.45517104738637165,0.6825070009766939,0.6825070009766939,0.22733595359032227,6,15,30,40
V,0.8,2,11,0.40460841485936794,0.7570930983664377,0.7570930983664377,0.35248468350706974,5,15,30,40
V,0.8,2,12,0.42609916874285514,0.6463765171627626,0.6463765171627626,0.22027734841990743,4,15,30,40
V,0.8,2,13,0.4520158497680582,0.7103178697264975,0.7103178697264975,0.25830201995843927,5,15,30,40
V,0.8,2,14,0.612767641163696,0.6734095163845466,0.6734095163845466,0.06064187522085063,4,15,30,40
V,0.8,2,15,0.5658952176791813,0.709573255184268,0.709573255184268,0.14367803750508668,5,15,30,40
V,0.8,2,16,0.5299548948963275,0.7539411129429768,0.7539411129429768,0.2239862180466493,6,15,30,40
V,0.8,2,17,0.5449512235186418,0.6718601186021417,0.6718601186021417,0.1269088950834999,3,15,30,40
V,0.8,2,18,0.41086775046897134,0.7152852236447792,0.7152852236447792,0.30441747317580786,5,15,30,40
V,0.8,2,19,0.581113277381278,0.7644219731698985,0.7644219731698985,0.1833086957886204,3,15,30,40
V,0.8,2,20,0.40897042160541375,0.6854489670430082,0.6854489670430082,0.2764785454375944,5,15,30,40
V,0.8,2,21,0.37839720926212095,0.698178440238463,0.698178440238463,0.31978123097634203,3,15,30,40
V,0.8,2,22,0.37742376260443417,0.6978805453292363,0.6978805453292363,0.3204567827248021,5,15,30,40
V,0.8,2,23,0.35271856105804567,0.770955141736176,0.770955141736176,0.4182365806781303,5,15,30,40
V,0.8,2,24,0.48854487295058063,0.704579550194217,0.704579550194217,0.2160346772436364,6,15,30,40
V,0.8,2,25,0.44630053216629906,0.5717809751082629,0.5717809751082629,0.1254804429419638,2,15,30,40
V,0.8,2,26,0.45419262560608825,0.7128228596947737,0.7128228596947737,0.2586302340886854,5,15,30,40
V,0.8,2,27,0.5927449348375264,0.7737489813629609,0.7737489813629609,0.18100404652543445,5,15,30,40
V,0.8,2,28,0.6299271302159499,0.7908142680677114,0.7908142680677114,0.16088713785176145,4,15,30,40
V,0.8,2,29,0.40335638534905793,0.7095908403894498,0.7095908403894498,0.3062344550403918,4,15,30,40
V,0.8,2,30,0.5595599586508004,0.7474192519286084,0.7474192519286084,0.18785929327780793,5,15,30,40
V,0.8,2,31,0.43539305692752545,0.7043014639837207,0.7043014639837207,0.2689084070561953,5,15,30,40
V,0.8,2,32,0.4558975236871155,0.6993985411396614,0.6993985411396614,0.24350101745254588,6,15,30,40
V,0.8,2,33,0.5539047360430972,0.757506819412122,0.757506819412122,0.20360208336902474,7,15,30,40
V,0.8,2,34,0.391859782024562,0.7107352241362784,0.7107352241362784,0.3188754421117164,5,15,30,40
V,0.8,2,35,0.43298672107996194,0.7544130815134672,0.7544130815134672,0.32142636043350525,7,15,30,40
V,0.8,2,36,0.5246091406969061,0.7228070218104989,0.7228070218104989,0.19819788111359282,5,15,30,40
V,0.8,2,37,0.4340142523988499,0.7007013737865618,0.7007013737865618,0.26668712138771195,7,15,30,40
V,0.8,2,38,0.4226050485781989,0.6667649536845894,0.6667649536845894,0.24415990510639052,7,15,30,40
V,0.8,2,39,0.5877483318743021,0.6863579840494711,0.6863579840494711,0.09860965217516904,4,15,30,40
V,0.8,2,40,0.4560174605338853,0.6508819399323172,0.6508819399323172,0.19486447939843193,5,15,30,40
V,0.8,5,1,0.4521588836551524,0.6764129167028318,0.6764129167028318,0.22425403304767938,3,15,30,40
V,0.8,5,2,0.36325218181810237,0.7084979919130093,0.7084979919130093,0.34524581009490696,4,15,30,40
V,0.8,5,3,0.41472739016876914,0.6630224284217977,0.6630224284217977,0.24829503825302857,4,15,30,40
V,0.8,5,4,0.679848501371616,0.679848501371616,0.679848501371616,0.0,0,15,30,40
V,0.8,5,5,0.5993223528469304,0.7287607857941057,0.7287607857941057,0.12943843294717539,1,15,30,40
V,0.8,5,6,0.4600142235633101,0.6732371769635166,0.6732371769635166,0.21322295340020647,9,15,30,40
V,0.8,5,7,0.3648919772921742,0.8015576680946822,0.8015576680946822,0.436665690802508,6,15,30,40
V,0.8,5,8,0.575411870024162,0.7158018719661442,0.7158018719661442,0.14039000194198215,2,15,30,40
V,0.8,5,9,0.5852255890362833,0.6707650463270842,0.6707650463270842,0.08553945729080092,3,15,30,40
V,0.8,5,10,0.42656090775016664,0.6594511265826863,0.6594511265826863,0.2328902188325197,3,15,30,40
V,0.8,5,11,0.4804508528253532,0.7300987843117898,0.7300987843117898,0.24964793148643655,4,15,30,40
V,0.8,5,12,0.5419938520863911,0.6341193542760742,0.6341193542760742,0.09212550218968318,2,15,30,40
V,0.8,5,13,0.5215239746920769,0.6896032166444002,0.6896032166444002,0.16807924195232327,2,15,30,40
V,0.8,5,14,0.6012280060204884,0.7310248800021848,0.7310248800021848,0.12979687398169637,4,15,30,40
V,0.8,5,15,0.5288466880327797,0.7537607698372891,0.7537607698372891,0.22491408180450945,6,15,30,40
V,0.8,5,16,0.4211533643297038,0.7188184990847583,0.7188184990847583,0.29766513475505446,3,15,30,40
V,0.8,5,17,0.43425688270548907,0.7548243104827513,0.7548243104827513,0.32056742777726227,3,15,30,40
V,0.8,5,18,0.6132544167608406,0.688679172924807,0.688679172924807,0.07542475616396638,1,15,30,40
V,0.8,5,19,0.6279038169277754,0.784622208507037,0.784622208507037,0.1567183915792616,4,15,30,40
V,0.8,5,20,0.5475474456730655,0.7551919537836972,0.7551919537836972,0.20764450811063173,3,15,30,40
V,0.8,5,21,0.46730220936826417,0.7482409225765513,0.7482409225765513,0.2809387132082871,4,15,30,40
V,0.8,5,22,0.3750979639460842,0.6971442997167671,0.6971442997167671,0.32204633577068287,3,15,30,40
V,0.8,5,23,0.5203452063376356,0.7168305048906213,0.7168305048906213,0.1964852985529857,3,15,30,40
V,0.8,5,24,0.5816974635674671,0.7102874389843582,0.7102874389843582,0.1285899754168911,2,15,30,40
V,0.8,5,25,0.5038670461929006,0.6575626749065183,0.6575626749065183,0.15369562871361775,2,15,30,40
V,0.8,5,26,0.4944794316475903,0.7056060628797961,0.7056060628797961,0.21112663123220582,4,15,30,40
V,0.8,5,27,0.44296594829166774,0.7380431037909517,0.7380431037909517,0.295077155499284,7,15,30,40
V,0.8,5,28,0.5021303109462356,0.7421148671156329,0.7421148671156329,0.2399845561693973,4,15,30,40
V,0.8,5,29,0.5646528799912728,0.6637935693210669,0.6637935693210669,0.09914068932979414,2,15,30,40
V,0.8,5,30,0.5442879126138647,0.71644725233481,0.71644725233481,0.17215933972094533,3,15,30,40
V,0.8,5,31,0.42923691051934526,0.7449049465304309,0.7449049465304309,0.3156680360110857,6,15,30,40
V,0.8,5,32,0.38795078040426556,0.645571884657814,0.645571884657814,0.25762110425354845,2,15,30,40
V,0.8,5,33,0.49451139671812167,0.7018636164905877,0.7018636164905877,0.20735221977246604,3,15,30,40
V,0.8,5,34,0.45313258277145535,0.675879188596644,0.675879188596644,0.22274660582518863,2,15,30,40
V,0.8,5,35,0.5031989058096727,0.6930280990409943,0.6930280990409943,0.18982919323132152,4,15,30,40
V,0.8,5,36,0.500016752551813,0.772106042105727,0.772106042105727,0.272089289553914,4,15,30,40
V,0.8,5,37,0.5456168719874143,0.6753722468062856,0.6753722468062856,0.12975537481887134,1,15,30,40
V,0.8,5,38,0.3109332678610021,0.7195371797567499,0.7195371797567499,0.4086039118957478,3,15,30,40
V,0.8,5,39,0.6920275885400468,0.6920275885400468,0.6920275885400468,0.0,0,15,30,40
V,0.8,5,40,0.48330494190589424,0.6338965805882236,0.6338965805882236,0.1505916386823294,2,15,30,40
V,0.8,10,1,0.4364552630277151,0.6461740604543249,0.6461740604543249,0.20971879742660982,2,15,30,40
V,0.8,10,2,0.41391516092798614,0.6133322961765697,0.6133322961765697,0.19941713524858357,2,15,30,40
V,0.8,10,3,0.43479664150170944,0.6397072918949327,0.6397072918949327,0.20491065039322326,2,15,30,40
V,0.8,10,4,0.47327135468388304,0.6581393396865478,0.6581393396865478,0.18486798500266477,1,15,30,40
V,0.8,10,5,0.5723755141384128,0.7375705519952973,0.7375705519952973,0.1651950378568845,1,15,30,40
V,0.8,10,6,0.5063080773272515,0.6842705399384013,0.6842705399384013,0.17796246261114979,2,15,30,40
V,0.8,10,7,0.4897393218328281,0.6763975584949907,0.6763975584949907,0.18665823666216264,1,15,30,40
V,0.8,10,8,0.514952840919056,0.656789902512874,0.656789902512874,0.14183706159381793,1,15,30,40
V,0.8,10,9,0.5669252120420545,0.6460451640669912,0.6460451640669912,0.07911995202493671,1,15,30,40
V,0.8,10,10,0.6051606498737694,0.6527821824113494,0.6527821824113494,0.04762153253758006,1,15,30,40
V,0.8,10,11,0.48469365962091226,0.6503008474843551,0.6503008474843551,0.16560718786344286,4,15,30,40
V,0.8,10,12,0.6369298249375814,0.693067789888519,0.693067789888519,0.05613796495093759,2,15,30,40
V,0.8,10,13,0.46433443876656655,0.6481570750481637,0.6481570750481637,0.18382263628159712,2,15,30,40
V,0.8,10,14,0.5380026709194949,0.6657364006110263,0.6657364006110263,0.1277337296915314,2,15,30,40
V,0.8,10,15,0.471742275192241,0.6599671439619964,0.6599671439619964,0.18822486876975542,2,15,30,40
V,0.8,10,16,0.5256052711340741,0.6882113370298856,0.6882113370298856,0.1626060658958115,3,15,30,40
V,0.8,10,17,0.6167154470822463,0.6561311058948135,0.6561311058948135,0.039415658812567145,1,15,30,40
V,0.8,10,18,0.45262588016552774,0.7080085661385234,0.7080085661385234,0.2553826859729956,3,15,30,40
V,0.8,10,19,0.5472515850948995,0.7093300475645449,0.7093300475645449,0.1620784624696454,4,15,30,40
V,0.8,10,20,0.5363618622565338,0.6478313742531784,0.6478313742531784,0.11146951199664457,2,15,30,40
V,0.8,10,21,0.5429783226899018,0.7294283487605175,0.7294283487605175,0.18645002607061578,3,15,30,40
V,0.8,10,22,0.44597751800320756,0.6922510698461392,0.6922510698461392,0.2462735518429316,1,15,30,40
V,0.8,10,23,0.39405198168849587,0.6789274000768589,0.6789274000768589,0.28487541838836306,3,15,30,40
V,0.8,10,24,0.6298659320797022,0.6298659320797022,0.6298659320797022,0.0,0,15,30,40
V,0.8,10,25,0.4697920003028575,0.6163198933331361,0.6163198933331361,0.14652789303027858,2,15,30,40
V,0.8,10,26,0.45735850575590703,0.6808461632349013,0.6808461632349013,0.2234876574789943,2,15,30,40
V,0.8,10,27,0.5577815201744492,0.6388656885985343,0.6388656885985343,0.08108416842408517,2,15,30,40
V,0.8,10,28,0.5687373645678163,0.6172774700175249,0.6172774700175249,0.04854010544970855,1,15,30,40
V,0.8,10,29,0.28145519469218677,0.6436035076638024,0.6436035076638024,0.3621483129716156,2,15,30,40
V,0.8,10,30,0.5436737902699845,0.6239277830387906,0.6239277830387906,0.08025399276880607,1,15,30,40
V,0.8,10,31,0.44948550442415364,0.7115198683000138,0.7115198683000138,0.26203436387586015,2,15,30,40
V,0.8,10,32,0.48343947962482814,0.6786686256424831,0.6786686256424831,0.19522914601765495,1,15,30,40
V,0.8,10,33,0.690848862032461,0.7974337466887851,0.7974337466887851,0.1065848846563241,1,15,30,40
V,0.8,10,34,0.4619337820801579,0.6452673701200914,0.6452673701200914,0.1833335880399335,3,15,30,40
V,0.8,10,35,0.43203551287029973,0.6564981691816286,0.6564981691816286,0.2244626563113289,2,15,30,40
V,0.8,10,36,0.5179917537562422,0.6785179860626236,0.6785179860626236,0.1605262323063814,3,15,30,40
V,0.8,10,37,0.41743446325126926,0.6930607761192209,0.6930607761192209,0.27562631286795164,5,15,30,40
V,0.8,10,38,0.43664088683544017,0.7089050172077402,0.7089050172077402,0.2722641303723001,3,15,30,40
V,0.8,10,39,0.4526929319095956,0.7241870179267603,0.7241870179267603,0.27149408601716474,1,15,30,40
V,0.8,10,40,0.4469239271956125,0.7223062795151792,0.7223062795151792,0.2753823523195667,2,15,30,40
V,0.9,2,1,0.49395130502539225,0.6762501538020486,0.6762501538020486,0.1822988487766563,4,15,30,40
V,0.9,2,2,0.45128213411119744,0.6980559379361673,0.6980559379361673,0.24677380382496983,3,15,30,40
V,0.9,2,3,0.49851417473725146,0.7455996289428888,0.7455996289428888,0.24708545420563732,5,15,30,40
V,0.9,2,4,0.43315005019908975,0.7561470521747163,0.7561470521747163,0.3229970019756266,5,15,30,40
V,0.9,2,5,0.4713885374644859,0.7235417717164689,0.7235417717164689,0.25215323425198305,4,15,30,40
V,0.9,2,6,0.5296620829464674,0.7289297867562827,0.7289297867562827,0.1992677038098153,5,15,30,40
V,0.9,2,7,0.5106807835571383,0.6708766877125696,0.6708766877125696,0.16019590415543128,4,15,30,40
V,0.9,2,8,0.47514941198706456,0.741210917679924,0.741210917679924,0.2660615056928594,7,15,30,40
V,0.9,2,9,0.5756697062811015,0.709601465707973,0.709601465707973,0.13393175942687152,6,15,30,40
V,0.9,2,10,0.6662455213856513,0.7869034886870048,0.7869034886870048,0.12065796730135347,3,15,30,40
V,0.9,2,11,0.4926187375241834,0.7345564698374677,0.7345564698374677,0.2419377323132843,6,15,30,40
V,0.9,2,12,0.5912895916866068,0.6872498695095361,0.6872498695095361,0.09596027782292937,3,15,30,40
