structure,tau,K,seed,shock_every,reshuffle_frac,initial_fitness,final_fitness,improvement,N,n_agents,T
V,0.8,10,6,5,0.25,0.6074711662649737,0.6038137946277365,-0.0036573716372371168,15,30,40
V,0.8,10,7,5,0.25,0.47617243197186,0.618438940879168,0.14226650890730796,15,30,40
V,0.8,10,8,5,0.25,0.468149659183806,0.6056634617567997,0.13751380257299373,15,30,40
V,0.8,10,9,5,0.25,0.44060346344505813,0.7302597974504018,0.2896563340053437,15,30,40
V,0.8,10,10,5,0.25,0.4194126986149076,0.7309135196624134,0.31150082104750576,15,30,40
V,0.8,10,11,5,0.25,0.5426731769871721,0.6822372965579919,0.13956411957081982,15,30,40
V,0.8,10,12,5,0.25,0.463986411219821,0.651250234881332,0.18726382366151106,15,30,40
V,0.8,10,13,5,0.25,0.4043963657516508,0.6150985698630976,0.21070220411144686,15,30,40
V,0.8,10,14,5,0.25,0.49744186553997555,0.6481470552967885,0.15070518975681296,15,30,40
V,0.8,10,15,5,0.25,0.5883868293554257,0.6788491725141819,0.09046234315875612,15,30,40
V,0.8,10,16,5,0.25,0.6318090334867116,0.6859512168766717,0.05414218338996013,15,30,40
V,0.8,10,17,5,0.25,0.5033360162197797,0.7088845549835302,0.20554853876375045,15,30,40
V,0.8,10,18,5,0.25,0.4429148929850891,0.5989207803348496,0.1560058873497605,15,30,40
V,0.8,10,19,5,0.25,0.49295932815599125,0.6716072853830588,0.17864795722706756,15,30,40
V,0.8,10,20,5,0.25,0.5345241969624032,0.6238737050939311,0.08934950813152798,15,30,40
V,0.8,10,21,5,0.25,0.4158046521692996,0.6480807318582771,0.23227607968897745,15,30,40
V,0.8,10,22,5,0.25,0.512945884611043,0.726113865598322,0.21316798098727907,15,30,40
V,0.8,10,23,5,0.25,0.3065651312403963,0.6644647770234534,0.3578996457830571,15,30,40
V,0.8,10,24,5,0.25,0.3805533428516267,0.6304344813973423,0.2498811385457156,15,30,40
V,0.8,10,25,5,0.25,0.5140855656799999,0.6654610793321134,0.15137551365211355,15,30,40
V,0.8,10,26,5,0.25,0.41039949055053704,0.6321106897125056,0.22171119916196858,15,30,40
V,0.8,10,27,5,0.25,0.4672922071775437,0.7241855561226984,0.2568933489451547,15,30,40
V,0.8,10,28,5,0.25,0.3741144857000805,0.5864147116375668,0.21230022593748626,15,30,40
V,0.8,10,29,5,0.25,0.4573566519647643,0.6224898967988778,0.16513324483411346,15,30,40
V,0.8,10,30,5,0.25,0.5406770883148024,0.6367489886255983,0.09607190031079582,15,30,40
V,0.2,2,1,3,0.25,0.4353225981401529,0.6656538288415652,0.23033123070141232,15,30,40
V,0.2,2,2,3,0.25,0.5121341500658032,0.7264958697368521,0.2143617196710489,15,30,40
V,0.2,2,3,3,0.25,0.49017217861641954,0.6916206650050015,0.20144848638858198,15,30,40
V,0.2,2,4,3,0.25,0.4793202908448457,0.7141539407882225,0.2348336499433768,15,30,40
V,0.2,2,5,3,0.25,0.4593246009624524,0.7369737856431463,0.2776491846806939,15,30,40
V,0.2,2,6,3,0.25,0.5613595940807663,0.6836948118992668,0.12233521781850054,15,30,40
V,0.2,2,7,3,0.25,0.548707686151578,0.6246232614660202,0.07591557531444226,15,30,40
V,0.2,2,8,3,0.25,0.48827322228911224,0.7050206979630206,0.21674747567390834,15,30,40
V,0.2,2,9,3,0.25,0.523861462671648,0.6461970643588147,0.12233560168716673,15,30,40
V,0.2,2,10,3,0.25,0.38885847940173857,0.6375587962274771,0.24870031682573857,15,30,40
V,0.2,2,11,3,0.25,0.4153650501796532,0.734982292677503,0.31961724249784984,15,30,40
V,0.2,2,12,3,0.25,0.46759845863176863,0.7071702639833203,0.23957180535155165,15,30,40
V,0.2,2,13,3,0.25,0.5459246764977629,0.7417070402250177,0.19578236372725477,15,30,40
V,0.2,2,14,3,0.25,0.4443570072137469,0.6864085249615769,0.24205151774783001,15,30,40
V,0.2,2,15,3,0.25,0.5132890342473012,0.806960112590306,0.29367107834300477,15,30,40
V,0.2,2,16,3,0.25,0.4040671752523492,0.680893422174858,0.27682624692250885,15,30,40
V,0.2,2,17,3,0.25,0.5007798100402642,0.7272209284870448,0.2264411184467806,15,30,40
V,0.2,2,18,3,0.25,0.4908373558241847,0.7435717955339913,0.25273443970980664,15,30,40
V,0.2,2,19,3,0.25,0.38375442385089015,0.7134232656887057,0.3296688418378156,15,30,40
V,0.2,2,20,3,0.25,0.46324073481279954,0.6991101246680624,0.2358693898552629,15,30,40
V,0.2,2,21,3,0.25,0.541989909120299,0.6360736958481319,0.09408378672783291,15,30,40
V,0.2,2,22,3,0.25,0.5277423580239863,0.658353920160221,0.1306115621362347,15,30,40
V,0.2,2,23,3,0.25,0.47385685822221646,0.7060017850798113,0.2321449268575948,15,30,40
V,0.2,2,24,3,0.25,0.5168545604748553,0.6982580940215207,0.18140353354666539,15,30,40
V,0.2,2,25,3,0.25,0.48054415257093164,0.6978772991248424,0.21733314655391078,15,30,40
V,0.2,2,26,3,0.25,0.5419705096673996,0.6337542014679901,0.09178369180059054,15,30,40
V,0.2,2,27,3,0.25,0.4152884361406389,0.6452004820512145,0.22991204591057562,15,30,40
V,0.2,2,28,3,0.25,0.4942942208054735,0.674807770241696,0.1805135494362225,15,30,40
V,0.2,2,29,3,0.25,0.539136177020465,0.7080803384983523,0.16894416147788727,15,30,40
V,0.2,2,30,3,0.25,0.5032761089567784,0.7167577875168436,0.21348167856006517,15,30,40
V,0.2,5,1,3,0.25,0.501993360468304,0.6915506492493206,0.18955728878101663,15,30,40
V,0.2,5,2,3,0.25,0.4784629867269829,0.7096168435414854,0.23115385681450246,15,30,40
V,0.2,5,3,3,0.25,0.46326615089021783,0.7224135892506408,0.259147438360423,15,30,40
V,0.2,5,4,3,0.25,0.5983487527162331,0.667269588237129,0.0689208355208959,15,30,40
V,0.2,5,5,3,0.25,0.48576473033437145,0.6859562338489607,0.2001915035145892,15,30,40
V,0.2,5,6,3,0.25,0.4962169682812243,0.6640109871002446,0.16779401881902034,15,30,40
V,0.2,5,7,3,0.25,0.5524984142755425,0.6466076002715604,0.09410918599601792,15,30,40
V,0.2,5,8,3,0.25,0.5209107577656606,0.671817984915942,0.15090722715028138,15,30,40
V,0.2,5,9,3,0.25,0.5660407077950074,0.6989682867095236,0.13292757891451623,15,30,40
V,0.2,5,10,3,0.25,0.45714486972304225,0.6648992200282234,0.2077543503051812,15,30,40
V,0.2,5,11,3,0.25,0.46063290705392396,0.7032568287412707,0.24262392168734676,15,30,40
V,0.2,5,12,3,0.25,0.5868675345812279,0.751853667920638,0.16498613333941015,15,30,40
V,0.2,5,13,3,0.25,0.35383674769691775,0.6900126134088215,0.3361758657119037,15,30,40
V,0.2,5,14,3,0.25,0.5038219450034872,0.6780975428080106,0.1742755978045234,15,30,40
V,0.2,5,15,3,0.25,0.5100918586198483,0.7121134868189984,0.20202162819915015,15,30,40
V,0.2,5,16,3,0.25,0.43271791297792644,0.7259880139166612,0.2932701009387348,15,30,40
V,0.2,5,17,3,0.25,0.4817096541733019,0.7245629802769861,0.24285332610368415,15,30,40
V,0.2,5,18,3,0.25,0.3624545574728876,0.7216638131043482,0.35920925563146067,15,30,40
V,0.2,5,19,3,0.25,0.3917384432755515,0.715171742985509,0.3234332997099575,15,30,40
V,0.2,5,20,3,0.25,0.36770314568024853,0.7603261847568543,0.3926230390766058,15,30,40
V,0.2,5,21,3,0.25,0.5330903777247232,0.7000518659065184,0.16696148818179513,15,30,40
V,0.2,5,22,3,0.25,0.6184019592423968,0.6578245874110552,0.03942262816865838,15,30,40
V,0.2,5,23,3,0.25,0.4693847514785304,0.6892244428117053,0.21983969133317482,15,30,40
V,0.2,5,24,3,0.25,0.44832394526928226,0.7009192033317133,0.25259525806243105,15,30,40
V,0.2,5,25,3,0.25,0.423948092791077,0.6863167262069019,0.2623686334158249,15,30,40
V,0.2,5,26,3,0.25,0.32162063160712895,0.6291076291659231,0.30748699755879416,15,30,40
V,0.2,5,27,3,0.25,0.6941398043793924,0.6952717646131855,0.001131960233793139,15,30,40
V,0.2,5,28,3,0.25,0.4710976946539856,0.6388895965879454,0.16779190193395982,15,30,40
V,0.2,5,29,3,0.25,0.45694607301742546,0.6649271577546438,0.20798108473721838,15,30,40
V,0.2,5,30,3,0.25,0.4323831086278755,0.7021895837221431,0.26980647509426764,15,30,40
V,0.2,10,1,3,0.25,0.4687801356805986,0.6687728082611865,0.19999267258058784,15,30,40
V,0.2,10,2,3,0.25,0.5162911539820104,0.6597799744714961,0.14348882048948564,15,30,40
V,0.2,10,3,3,0.25,0.5301623527417993,0.7319273952791651,0.2017650425373657,15,30,40
V,0.2,10,4,3,0.25,0.5881988897188248,0.6600237353810534,0.07182484566222858,15,30,40
V,0.2,10,5,3,0.25,0.48267667384576046,0.6251615995971925,0.14248492575143207,15,30,40
V,0.2,10,6,3,0.25,0.42855094352627526,0.6556671584246546,0.22711621489837935,15,30,40
V,0.2,10,7,3,0.25,0.5595450430198217,0.603055793472644,0.04351075045282238,15,30,40
V,0.2,10,8,3,0.25,0.3905765472145516,0.7316510290504774,0.3410744818359258,15,30,40
V,0.2,10,9,3,0.25,0.4740747315376427,0.721241020662444,0.24716628912480132,15,30,40
V,0.2,10,10,3,0.25,0.539987899876648,0.6900104956633348,0.15002259578668686,15,30,40
V,0.2,10,11,3,0.25,0.536183644447019,0.6632458183006997,0.12706217385368068,15,30,40
V,0.2,10,12,3,0.25,0.5427918276774306,0.6170462889918817,0.07425446131445113,15,30,40
V,0.2,10,13,3,0.25,0.42991628924816844,0.6194119774711653,0.18949568822299684,15,30,40
V,0.2,10,14,3,0.25,0.651700847227571,0.6690492325472036,0.017348385319632564,15,30,40
V,0.2,10,15,3,0.25,0.46834594366609805,0.6672212077946348,0.19887526412853673,15,30,40
V,0.2,10,16,3,0.25,0.5253665924385621,0.6766102762529922,0.1512436838144301,15,30,40
V,0.2,10,17,3,0.25,0.38335431998507585,0.7300072480653907,0.3466529280803149,15,30,40
V,0.2,10,18,3,0.25,0.5515400919143302,0.7176218023739687,0.1660817104596385,15,30,40
V,0.2,10,19,3,0.25,0.5124161068422107,0.6610800052316764,0.1486638983894657,15,30,40
V,0.2,10,20,3,0.25,0.587611964478023,0.642649004638349,0.055037040160325956,15,30,40
V,0.2,10,21,3,0.25,0.5582364230939273,0.6713399048107088,0.11310348171678153,15,30,40
V,0.2,10,22,3,0.25,0.5808409835423127,0.742897244108476,0.1620562605661633,15,30,40
V,0.2,10,23,3,0.25,0.3740513278323696,0.6640741337622115,0.29002280592984186,15,30,40
V,0.2,10,24,3,0.25,0.5669077680964357,0.7507908694786303,0.18388310138219455,15,30,40
V,0.2,10,25,3,0.25,0.46634681383410237,0.6531227762122341,0.18677596237813177,15,30,40
V,0.2,10,26,3,0.25,0.3964620288705849,0.6683527528854216,0.2718907240148367,15,30,40
V,0.2,10,27,3,0.25,0.4523614354312303,0.7025224358048079,0.2501610003735776,15,30,40
V,0.2,10,28,3,0.25,0.2789772426793555,0.6340115191940026,0.3550342765146471,15,30,40
V,0.2,10,29,3,0.25,0.36607119343930694,0.6400538234338361,0.27398262999452916,15,30,40
V,0.2,10,30,3,0.25,0.46931429782307593,0.61613587686309,0.14682157904001408,15,30,40
V,0.5,2,1,3,0.25,0.579912671327129,0.7258890761135395,0.1459764047864105,15,30,40
V,0.5,2,2,3,0.25,0.4403891636938796,0.7462387123540446,0.305849548660165,15,30,40
V,0.5,2,3,3,0.25,0.5175900291695933,0.759110890597736,0.24152086142814266,15,30,40
V,0.5,2,4,3,0.25,0.488505090559897,0.6522502584190655,0.16374516785916848,15,30,40
V,0.5,2,5,3,0.25,0.3880429366641687,0.66485206147638,0.27680912481221126,15,30,40
V,0.5,2,6,3,0.25,0.5205146182650958,0.7513773143650568,0.23086269609996102,15,30,40
V,0.5,2,7,3,0.25,0.49813552541365225,0.7488350584462804,0.25069953303262815,15,30,40
V,0.5,2,8,3,0.25,0.3530020931547973,0.7275055400983187,0.3745034469435214,15,30,40
V,0.5,2,9,3,0.25,0.41580151228266865,0.6740663212022034,0.2582648089195348,15,30,40
V,0.5,2,10,3,0.25,0.5888122546080243,0.7401899596120404,0.15137770500401604,15,30,40
V,0.5,2,11,3,0.25,0.4716273072787839,0.7376058095504721,0.2659785022716882,15,30,40
V,0.5,2,12,3,0.25,0.4809797494124472,0.7048361068228395,0.22385635741039228,15,30,40
V,0.5,2,13,3,0.25,0.5308832594850895,0.515408177478323,-0.015475082006766505,15,30,40
V,0.5,2,14,3,0.25,0.47831575142807986,0.7059450130065623,0.22762926157848246,15,30,40
V,0.5,2,15,3,0.25,0.5271017952379992,0.7365898592145691,0.20948806397656994,15,30,40
V,0.5,2,16,3,0.25,0.5126456849554107,0.7579775305262721,0.2453318455708614,15,30,40
V,0.5,2,17,3,0.25,0.5509179321280101,0.7821693980810538,0.2312514659530437,15,30,40
V,0.5,2,18,3,0.25,0.4553942369173166,0.7378038539863716,0.282409617069055,15,30,40
V,0.5,2,19,3,0.25,0.5561544370709055,0.6857450285090024,0.12959059143809692,15,30,40
V,0.5,2,20,3,0.25,0.5525538731720641,0.6566375893953508,0.10408371622328672,15,30,40
V,0.5,2,21,3,0.25,0.44603506689074324,0.7477326984717753,0.301697631581032,15,30,40
V,0.5,2,22,3,0.25,0.47486731289660605,0.5461614596180392,0.07129414672143314,15,30,40
V,0.5,2,23,3,0.25,0.522370148512987,0.6294941714000372,0.10712402288705014,15,30,40
V,0.5,2,24,3,0.25,0.518590431609422,0.7302877770918157,0.21169734548239372,15,30,40
V,0.5,2,25,3,0.25,0.433253580004907,0.6940223440118485,0.2607687640069415,15,30,40
V,0.5,2,26,3,0.25,0.6330546319874008,0.6569102662221622,0.023855634234761447,15,30,40
V,0.5,2,27,3,0.25,0.4956613354604703,0.7388222437192149,0.2431609082587446,15,30,40
V,0.5,2,28,3,0.25,0.5735222161105995,0.6776262937307316,0.10410407762013207,15,30,40
V,0.5,2,29,3,0.25,0.45454542650487695,0.6789217556442214,0.22437632913934447,15,30,40
V,0.5,2,30,3,0.25,0.5503954890913519,0.701823757961062,0.15142826886971006,15,30,40
V,0.5,5,1,3,0.25,0.5818410318427143,0.7426674217241097,0.16082638988139542,15,30,40
V,0.5,5,2,3,0.25,0.5926436248839084,0.6944230298066887,0.10177940492278026,15,30,40
V,0.5,5,3,3,0.25,0.3962711690960993,0.7275881290421694,0.33131695994607013,15,30,40
V,0.5,5,4,3,0.25,0.46555560131464385,0.7418422168050008,0.276286615490357,15,30,40
V,0.5,5,5,3,0.25,0.4975283845802178,0.7239683978614714,0.22644001328125357,15,30,40
V,0.5,5,6,3,0.25,0.4623452690994404,0.6933014305684797,0.2309561614690393,15,30,40
V,0.5,5,7,3,0.25,0.4566617272630447,0.7659488058903843,0.30928707862733956,15,30,40
V,0.5,5,8,3,0.25,0.45329586943665434,0.6958874698369645,0.24259160040031014,15,30,40
V,0.5,5,9,3,0.25,0.5780588959912608,0.6844370726767016,0.1063781766854408,15,30,40
V,0.5,5,10,3,0.25,0.47826599098587114,0.6879443938396428,0.20967840285377165,15,30,40
V,0.5,5,11,3,0.25,0.3786485361462327,0.6756543327624549,0.29700579661622223,15,30,40
V,0.5,5,12,3,0.25,0.5550518758866064,0.7347721392987824,0.17972026341217595,15,30,40
V,0.5,5,13,3,0.25,0.5939708834891241,0.754659927206013,0.16068904371688897,15,30,40
V,0.5,5,14,3,0.25,0.4542098153810326,0.7686653994510835,0.31445558407005086,15,30,40
V,0.5,5,15,3,0.25,0.5746278284390169,0.6977411772073321,0.12311334876831515,15,30,40
V,0.5,5,16,3,0.25,0.4671308401804726,0.6142823763700439,0.14715153618957133,15,30,40
V,0.5,5,17,3,0.25,0.5210728203953165,0.717815399672268,0.1967425792769515,15,30,40
V,0.5,5,18,3,0.25,0.48676368363499184,0.7292363688730373,0.2424726852380455,15,30,40
V,0.5,5,19,3,0.25,0.47047549967483504,0.7019219045589509,0.23144640488411583,15,30,40
V,0.5,5,20,3,0.25,0.5810502696973778,0.6999930577245635,0.11894278802718572,15,30,40
V,0.5,5,21,3,0.25,0.5184607805206368,0.7144973197062701,0.19603653918563324,15,30,40
V,0.5,5,22,3,0.25,0.332782967078975,0.7333176452630138,0.4005346781840388,15,30,40
V,0.5,5,23,3,0.25,0.48909019765864364,0.7235800498169062,0.2344898521582625,15,30,40
V,0.5,5,24,3,0.25,0.5310135599186965,0.7385623542466936,0.2075487943279971,15,30,40
V,0.5,5,25,3,0.25,0.45698195479490783,0.7163587536674653,0.25937679887255743,15,30,40
V,0.5,5,26,3,0.25,0.532694021504489,0.7180862364281474,0.18539221492365843,15,30,40
V,0.5,5,27,3,0.25,0.6214156224439059,0.6503235260872603,0.028907903643354382,15,30,40
V,0.5,5,28,3,0.25,0.5719342957382542,0.6816316317402126,0.10969733600195841,15,30,40
V,0.5,5,29,3,0.25,0.5648980322155265,0.793284984859496,0.22838695264396947,15,30,40
V,0.5,5,30,3,0.25,0.45969661535947787,0.6722196979787757,0.2125230826192978,15,30,40
V,0.5,10,1,3,0.25,0.5481934424960113,0.63125912574251,0.08306568324649866,15,30,40
V,0.5,10,2,3,0.25,0.48357095031138875,0.6387506988999003,0.15517974858851158,15,30,40
V,0.5,10,3,3,0.25,0.4356378925839549,0.6410553491962003,0.20541745661224542,15,30,40
V,0.5,10,4,3,0.25,0.39948347899486875,0.7274621116243014,0.32797863262943266,15,30,40
V,0.5,10,5,3,0.25,0.5547096066714015,0.7072660374084437,0.15255643073704228,15,30,40
V,0.5,10,6,3,0.25,0.4291852473423397,0.7563440239425218,0.32715877660018206,15,30,40
V,0.5,10,7,3,0.25,0.5304660228647536,0.6137337894215197,0.08326776655676604,15,30,40
V,0.5,10,8,3,0.25,0.5749443814597146,0.7113619672854626,0.13641758582574803,15,30,40
V,0.5,10,9,3,0.25,0.6035642446956224,0.6634728649624171,0.059908620266794665,15,30,40
V,0.5,10,10,3,0.25,0.43252024426376917,0.7066167131889379,0.27409646892516876,15,30,40
V,0.5,10,11,3,0.25,0.5527959685424442,0.6471268158785095,0.09433084733606534,15,30,40
V,0.5,10,12,3,0.25,0.5620000211503057,0.6897585921247134,0.12775857097440768,15,30,40
V,0.5,10,13,3,0.25,0.4780431986253717,0.6408927268652108,0.16284952823983911,15,30,40
V,0.5,10,14,3,0.25,0.5947983004939625,0.6364284119518377,0.04163011145787521,15,30,40
V,0.5,10,15,3,0.25,0.5985006304918898,0.6805116821321967,0.08201105164030686,15,30,40
V,0.5,10,16,3,0.25,0.42053958592260815,0.6792531660402169,0.25871358011760875,15,30,40
V,0.5,10,17,3,0.25,0.5639241674700464,0.6717995924606225,0.10787542499057612,15,30,40
V,0.5,10,18,3,0.25,0.48602773923199755,0.6474627579731255,0.16143501874112792,15,30,40
V,0.5,10,19,3,0.25,0.44846034619411673,0.6786298152647489,0.23016946907063213,15,30,40
V,0.5,10,20,3,0.25,0.4659793371572688,0.7136563493569594,0.24767701219969063,15,30,40
V,0.5,10,21,3,0.25,0.5068494223806264,0.6884433653384087,0.1815939429577823,15,30,40
V,0.5,10,22,3,0.25,0.5279983155770601,0.6511985943601817,0.12320027878312156,15,30,40
V,0.5,10,23,3,0.25,0.5513783967916159,0.69007495790905,0.13869656111743411,15,30,40
V,0.5,10,24,3,0.25,0.4839936910022865,0.749025820973348,0.2650321299710615,15,30,40
V,0.5,10,25,3,0.25,0.4707590989976307,0.6533407753660844,0.18258167636845368,15,30,40
V,0.5,10,26,3,0.25,0.5437865787681666,0.6650021266135,0.1212155478453334,15,30,40
V,0.5,10,27,3,0.25,0.4642122488621786,0.6393705307048876,0.17515828184270898,15,30,40
V,0.5,10,28,3,0.25,0.34922571172297745,0.6833897928020448,0.33416408107906737,15,30,40
V,0.5,10,29,3,0.25,0.4353531328737788,0.7602560260378348,0.324902893164056,15,30,40
V,0.5,10,30,3,0.25,0.46359707945132816,0.7059314422785364,0.24233436282720827,15,30,40
V,0.8,2,1,3,0.25,0.5696152497405355,0.6644021289576705,0.09478687921713502,15,30,40
V,0.8,2,2,3,0.25,0.5358639192992136,0.6896692906689501,0.1538053713697365,15,30,40
V,0.8,2,3,3,0.25,0.4701865478598871,0.7509749405724641,0.28078839271257694,15,30,40
V,0.8,2,4,3,0.25,0.5969027352008053,0.7076147236406817,0.1107119884398764,15,30,40
V,0.8,2,5,3,0.25,0.5103441570951083,0.7051131289684307,0.19476897187332243,15,30,40
V,0.8,2,6,3,0.25,0.6084648779802503,0.734068451103594,0.1256035731233437,15,30,40
V,0.8,2,7,3,0.25,0.4861289861804486,0.6254728773886878,0.13934389120823926,15,30,40
V,0.8,2,8,3,0.25,0.4062372474868219,0.6702715844273907,0.26403433694056877,15,30,40
V,0.8,2,9,3,0.25,0.4498394994582559,0.7118235504711632,0.2619840510129073,15,30,40
V,0.8,2,10,3,0.25,0.46066714740095754,0.6982981307943847,0.2376309833934272,15,30,40
V,0.8,2,11,3,0.25,0.638065255528797,0.7449634010692454,0.10689814554044841,15,30,40
V,0.8,2,12,3,0.25,0.48707447550954003,0.6315254757320908,0.1444510002225508,15,30,40
V,0.8,2,13,3,0.25,0.507300416630501,0.6505432587485275,0.14324284211802651,15,30,40
V,0.8,2,14,3,0.25,0.516788096995874,0.6513615283523555,0.13457343135648148,15,30,40
V,0.8,2,15,3,0.25,0.5384644133438846,0.7041714209456081,0.16570700760172352,15,30,40
V,0.8,2,16,3,0.25,0.6006025746092483,0.6576494929282963,0.05704691831904807,15,30,40
V,0.8,2,17,3,0.25,0.4504448123954932,0.6743016634208061,0.2238568510253129,15,30,40
V,0.8,2,18,3,0.25,0.4658656053729595,0.6780968155913848,0.21223121021842528,15,30,40
V,0.8,2,19,3,0.25,0.49417289194012076,0.680985204243869,0.18681231230374823,15,30,40
V,0.8,2,20,3,0.25,0.5723192305210906,0.7095918356257711,0.13727260510468053,15,30,40
V,0.8,2,21,3,0.25,0.5507691241811007,0.6412657763091038,0.09049665212800306,15,30,40
V,0.8,2,22,3,0.25,0.4035357720956901,0.6640355247174173,0.26049975262172725,15,30,40
V,0.8,2,23,3,0.25,0.4774982536734111,0.6684070792041152,0.19090882553070415,15,30,40
V,0.8,2,24,3,0.25,0.513637428556443,0.6544875406782016,0.14085011212175857,15,30,40
V,0.8,2,25,3,0.25,0.40361651394307146,0.7382883567398526,0.33467184279678114,15,30,40
V,0.8,2,26,3,0.25,0.6008249427555001,0.6239566769628065,0.02313173420730641,15,30,40
V,0.8,2,27,3,0.25,0.3549059999488061,0.719124707658543,0.36421870770973686,15,30,40
V,0.8,2,28,3,0.25,0.5335863944523609,0.5906490095084179,0.05706261505605703,15,30,40
V,0.8,2,29,3,0.25,0.48958415942551725,0.7093377628739361,0.21975360344841888,15,30,40
V,0.8,2,30,3,0.25,0.5193461243193283,0.6927331197515116,0.1733869954321834,15,30,40
V,0.8,5,1,3,0.25,0.4556607617982445,0.6474275456963637,0.19176678389811924,15,30,40
V,0.8,5,2,3,0.25,0.6037646116491651,0.6943926525413839,0.09062804089221888,15,30,40
V,0.8,5,3,3,0.25,0.559827761973881,0.6610969474517423,0.10126918547786135,15,30,40
V,0.8,5,4,3,0.25,0.5553752237443577,0.6505782249938402,0.09520300124948256,15,30,40
V,0.8,5,5,3,0.25,0.37097956021032086,0.7229921377660433,0.35201257755572246,15,30,40
V,0.8,5,6,3,0.25,0.43365933776291193,0.6918826650207515,0.25822332725783953,15,30,40
V,0.8,5,7,3,0.25,0.5879729402163464,0.7523102062648894,0.16433726604854304,15,30,40
V,0.8,5,8,3,0.25,0.5255622946645392,0.6886444584320504,0.16308216376751117,15,30,40
V,0.8,5,9,3,0.25,0.45079383552517677,0.7791893820654122,0.32839554654023545,15,30,40
V,0.8,5,10,3,0.25,0.3662406764656885,0.6949527399953849,0.3287120635296964,15,30,40
V,0.8,5,11,3,0.25,0.489477043198927,0.80352199740069,0.314044954201763,15,30,40
