structure,tau,K,seed,initial_fitness,final_fitness,peak_fitness,improvement,steps_to_95pct,n_improvements,n_stalls,N,n_agents,T
V,0.1,5,28,0.5272499378151598,0.6984385580977361,0.6984385580977361,0.1711886202825763,3,3,37,15,30,40
V,0.1,5,29,0.4121534713996283,0.755670441267925,0.755670441267925,0.3435169698682967,3,4,36,15,30,40
V,0.1,5,30,0.5281007498446358,0.7276089316749148,0.7276089316749148,0.19950818183027896,5,6,34,15,30,40
V,0.1,5,31,0.49521871908618353,0.6845717702570562,0.6845717702570562,0.18935305117087264,2,3,37,15,30,40
V,0.1,5,32,0.49129841067633234,0.687592327134102,0.687592327134102,0.19629391645776967,3,3,37,15,30,40
V,0.1,5,33,0.5426205690225954,0.7477106133144571,0.7477106133144571,0.20509004429186173,5,5,35,15,30,40
V,0.1,5,34,0.4068891032632448,0.7246823932234334,0.7246823932234334,0.31779328996018863,3,3,37,15,30,40
V,0.1,5,35,0.397297902927573,0.6711044016505332,0.6711044016505332,0.2738064987229602,4,5,35,15,30,40
V,0.1,5,36,0.5139574517114295,0.715468726117363,0.715468726117363,0.20151127440593353,3,3,37,15,30,40
V,0.1,5,37,0.5387082846280274,0.6634233513619899,0.6634233513619899,0.12471506673396249,2,3,37,15,30,40
V,0.1,5,38,0.5531168953390023,0.6896180739220837,0.6896180739220837,0.13650117858308142,3,3,37,15,30,40
V,0.1,5,39,0.41693454152534326,0.7594559109639047,0.7594559109639047,0.3425213694385615,3,3,37,15,30,40
V,0.1,5,40,0.5928148278351074,0.7453023417526753,0.7453023417526753,0.15248751391756787,3,3,37,15,30,40
V,0.1,10,1,0.4920568991220801,0.6537374755920219,0.6537374755920219,0.16168057646994177,3,4,36,15,30,40
V,0.1,10,2,0.4868103728037678,0.6537153483072763,0.6537153483072763,0.16690497550350847,2,2,38,15,30,40
V,0.1,10,3,0.6013599671035089,0.6756905151106694,0.6756905151106694,0.07433054800716044,3,3,37,15,30,40
V,0.1,10,4,0.5257817146880924,0.6561736835213376,0.6561736835213376,0.13039196883324522,2,2,38,15,30,40
V,0.1,10,5,0.561893115259531,0.6523092859617604,0.6523092859617604,0.0904161707022294,1,1,39,15,30,40
V,0.1,10,6,0.4379587715811334,0.6775181974514447,0.6775181974514447,0.23955942587031132,2,2,38,15,30,40
V,0.1,10,7,0.5176647872584194,0.6472888112638514,0.6472888112638514,0.12962402400543205,2,2,38,15,30,40
V,0.1,10,8,0.36656534137480956,0.6698128622376316,0.6698128622376316,0.30324752086282203,2,2,38,15,30,40
V,0.1,10,9,0.40795485762736117,0.7340873586944077,0.7340873586944077,0.3261325010670465,3,3,37,15,30,40
V,0.1,10,10,0.4866413710865217,0.636575392181485,0.636575392181485,0.14993402109496323,1,1,39,15,30,40
V,0.1,10,11,0.6498476250907171,0.6928358912854983,0.6928358912854983,0.04298826619478113,1,1,39,15,30,40
V,0.1,10,12,0.572839425000964,0.6469637983399736,0.6469637983399736,0.07412437333900967,2,2,38,15,30,40
V,0.1,10,13,0.4222647005819968,0.664956417309605,0.664956417309605,0.2426917167276082,2,3,37,15,30,40
V,0.1,10,14,0.5768750030753756,0.6812112762936454,0.6812112762936454,0.10433627321826977,1,1,39,15,30,40
V,0.1,10,15,0.3352171852360619,0.7219471800609779,0.7219471800609779,0.386729994824916,3,3,37,15,30,40
V,0.1,10,16,0.4885835232503778,0.6560429354538867,0.6560429354538867,0.1674594122035089,2,2,38,15,30,40
V,0.1,10,17,0.4348314192131188,0.6598816369334014,0.6598816369334014,0.2250502177202826,3,3,37,15,30,40
V,0.1,10,18,0.5089839757829259,0.6706124995652767,0.6706124995652767,0.16162852378235082,3,3,37,15,30,40
V,0.1,10,19,0.6111831419259957,0.6276742010613102,0.6276742010613102,0.016491059135314567,1,1,39,15,30,40
V,0.1,10,20,0.3907509627036077,0.6946098937969669,0.6946098937969669,0.3038589310933592,3,3,37,15,30,40
V,0.1,10,21,0.37088889006158593,0.6883027391822947,0.6883027391822947,0.31741384912070875,3,3,37,15,30,40
V,0.1,10,22,0.5042543374293932,0.6619124481509334,0.6619124481509334,0.15765811072154023,2,2,38,15,30,40
V,0.1,10,23,0.45971103955995,0.6254807764065579,0.6254807764065579,0.16576973684660784,1,1,39,15,30,40
V,0.1,10,24,0.5024030680226349,0.6847382197018071,0.6847382197018071,0.18233515167917225,3,3,37,15,30,40
V,0.1,10,25,0.5282035278073778,0.7169360450281039,0.7169360450281039,0.18873251722072615,2,2,38,15,30,40
V,0.1,10,26,0.5460864490794535,0.6651724702418782,0.6651724702418782,0.11908602116242473,1,1,39,15,30,40
V,0.1,10,27,0.5779129605271017,0.6578318448863503,0.6578318448863503,0.07991888435924854,1,1,39,15,30,40
V,0.1,10,28,0.466361959520482,0.6652192078617295,0.6652192078617295,0.19885724834124752,3,3,37,15,30,40
V,0.1,10,29,0.6289648081986932,0.7071978639213964,0.7071978639213964,0.07823305572270323,1,1,39,15,30,40
V,0.1,10,30,0.39644998889427935,0.7497392409243839,0.7497392409243839,0.3532892520301046,5,5,35,15,30,40
V,0.1,10,31,0.4519844265691152,0.6495249944083613,0.6495249944083613,0.19754056783924612,2,2,38,15,30,40
V,0.1,10,32,0.5582748451942393,0.6810303750670266,0.6810303750670266,0.12275552987278726,1,1,39,15,30,40
V,0.1,10,33,0.588608056206715,0.6824348084938093,0.6824348084938093,0.09382675228709436,2,2,38,15,30,40
V,0.1,10,34,0.5195319397393919,0.6499792721906785,0.6499792721906785,0.1304473324512866,2,2,38,15,30,40
V,0.1,10,35,0.5694305917856878,0.6355240916524891,0.6355240916524891,0.06609349986680135,1,1,39,15,30,40
V,0.1,10,36,0.48139106621956473,0.6805050294045866,0.6805050294045866,0.19911396318502184,3,3,37,15,30,40
V,0.1,10,37,0.6720266076009072,0.6720266076009072,0.6720266076009072,0.0,0,0,40,15,30,40
V,0.1,10,38,0.5160844035716046,0.7000297531423162,0.7000297531423162,0.18394534957071162,1,1,39,15,30,40
V,0.1,10,39,0.5916830870262481,0.6272737941045788,0.6272737941045788,0.035590707078330786,1,2,38,15,30,40
V,0.1,10,40,0.572525174172858,0.7394600658905518,0.7394600658905518,0.16693489171769382,3,3,37,15,30,40
V,0.2,2,1,0.604551079456184,0.7162844001632692,0.7162844001632692,0.11173332070708519,5,6,34,15,30,40
V,0.2,2,2,0.5608590284328616,0.6673673539756272,0.6673673539756272,0.10650832554276557,3,4,36,15,30,40
V,0.2,2,3,0.5449751322680135,0.7048733457597424,0.7048733457597424,0.15989821349172884,3,4,36,15,30,40
V,0.2,2,4,0.5516482279845358,0.6974635921612548,0.6974635921612548,0.14581536417671892,4,4,36,15,30,40
V,0.2,2,5,0.5638254350933531,0.6869061306295566,0.6869061306295566,0.12308069553620349,4,5,35,15,30,40
V,0.2,2,6,0.5597546200520483,0.7695866251950931,0.7695866251950931,0.2098320051430448,6,7,33,15,30,40
V,0.2,2,7,0.574283304630619,0.7112545395082974,0.7112545395082974,0.13697123487767837,4,4,36,15,30,40
V,0.2,2,8,0.3757312007577631,0.6801238085316033,0.6801238085316033,0.30439260777384014,5,6,34,15,30,40
V,0.2,2,9,0.475423125992086,0.7253888779082053,0.7253888779082053,0.24996575191611925,7,8,32,15,30,40
V,0.2,2,10,0.5958832956210168,0.7465984127052017,0.7465984127052017,0.15071511708418484,3,3,37,15,30,40
V,0.2,2,11,0.4694816079181367,0.7570930983664377,0.7570930983664377,0.287611490448301,6,7,33,15,30,40
V,0.2,2,12,0.43469799946123366,0.6819401443273032,0.6819401443273032,0.24724214486606955,7,8,32,15,30,40
V,0.2,2,13,0.42891816139321803,0.7601104353440722,0.7601104353440722,0.33119227395085415,7,8,32,15,30,40
V,0.2,2,14,0.4047275302196725,0.6486102821841709,0.6486102821841709,0.24388275196449843,5,5,35,15,30,40
V,0.2,2,15,0.5558076577318812,0.6323287382464783,0.6323287382464783,0.07652108051459705,2,2,38,15,30,40
V,0.2,2,16,0.5341166737735974,0.7306084080726737,0.7306084080726737,0.1964917342990763,6,6,34,15,30,40
V,0.2,2,17,0.3966105664481334,0.7059334881690432,0.7059334881690432,0.3093229217209098,9,10,30,15,30,40
V,0.2,2,18,0.4629160737158116,0.6331201894862133,0.6331201894862133,0.17020411577040168,3,3,37,15,30,40
V,0.2,2,19,0.5670081717227542,0.7644219731698985,0.7644219731698985,0.19741380144714427,4,4,36,15,30,40
V,0.2,2,20,0.39480747015458373,0.6724505569730685,0.6724505569730685,0.2776430868184848,9,9,31,15,30,40
V,0.2,2,21,0.4159446802801244,0.7059337358750377,0.7059337358750377,0.28998905559491334,7,8,32,15,30,40
V,0.2,2,22,0.47562433818463384,0.7273906695020036,0.7273906695020036,0.25176633131736975,5,6,34,15,30,40
V,0.2,2,23,0.6382264404771502,0.7180234916198734,0.7180234916198734,0.07979705114272329,3,3,37,15,30,40
V,0.2,2,24,0.4308113563619532,0.704579550194217,0.704579550194217,0.2737681938322638,7,8,32,15,30,40
V,0.2,2,25,0.4113766186284797,0.6999594698184904,0.6999594698184904,0.28858285119001076,8,8,32,15,30,40
V,0.2,2,26,0.5030127214799466,0.6973736782719424,0.6973736782719424,0.19436095679199583,6,6,34,15,30,40
V,0.2,2,27,0.5393440787394362,0.6802495143124979,0.6802495143124979,0.14090543557306168,6,6,34,15,30,40
V,0.2,2,28,0.49705027826808235,0.7908142680677114,0.7908142680677114,0.29376398979962903,8,8,32,15,30,40
V,0.2,2,29,0.46341755495767584,0.6475530187805598,0.6475530187805598,0.18413546382288398,4,4,36,15,30,40
V,0.2,2,30,0.5624703901060857,0.7474192519286084,0.7474192519286084,0.18494886182252268,5,5,35,15,30,40
V,0.2,2,31,0.41904767108535756,0.7281616815579448,0.7281616815579448,0.30911401047258724,4,6,34,15,30,40
V,0.2,2,32,0.39293132666309316,0.6993985411396614,0.6993985411396614,0.3064672144765682,5,8,32,15,30,40
V,0.2,2,33,0.47037178446932365,0.7285574909515786,0.7285574909515786,0.258185706482255,7,8,32,15,30,40
V,0.2,2,34,0.4169799930158996,0.710101722292773,0.710101722292773,0.2931217292768734,6,6,34,15,30,40
V,0.2,2,35,0.5424184418920767,0.7377031565957025,0.7377031565957025,0.19528471470362585,7,7,33,15,30,40
V,0.2,2,36,0.4188432730502958,0.7220185476331306,0.7220185476331306,0.3031752745828348,7,7,33,15,30,40
V,0.2,2,37,0.42241435327859056,0.693778380722449,0.693778380722449,0.27136402744385846,8,9,31,15,30,40
V,0.2,2,38,0.47323829684398133,0.6667649536845894,0.6667649536845894,0.1935266568406081,5,5,35,15,30,40
V,0.2,2,39,0.35036438698738775,0.6122539074856402,0.6122539074856402,0.2618895204982525,4,4,36,15,30,40
V,0.2,2,40,0.314732874357779,0.6563957925982644,0.6563957925982644,0.3416629182404854,5,6,34,15,30,40
V,0.2,5,1,0.43206697346943884,0.748878755020318,0.748878755020318,0.31681178155087913,6,6,34,15,30,40
V,0.2,5,2,0.5637868470870687,0.7190373447105727,0.7190373447105727,0.15525049762350396,3,3,37,15,30,40
V,0.2,5,3,0.5675793935690122,0.7497747852457491,0.7497747852457491,0.18219539167673693,5,5,35,15,30,40
V,0.2,5,4,0.4541117864266458,0.7323103674702783,0.7323103674702783,0.27819858104363254,4,4,36,15,30,40
V,0.2,5,5,0.4781483474076738,0.7072649190392801,0.7072649190392801,0.22911657163160631,3,3,37,15,30,40
V,0.2,5,6,0.531017132212675,0.6741856570438213,0.6741856570438213,0.14316852483114628,4,4,36,15,30,40
V,0.2,5,7,0.47395400360150736,0.8015576680946822,0.8015576680946822,0.32760366449317485,5,5,35,15,30,40
V,0.2,5,8,0.6063116454097834,0.7169532841563837,0.7169532841563837,0.11064163874660027,2,3,37,15,30,40
V,0.2,5,9,0.4291077540462431,0.6567188972378997,0.6567188972378997,0.2276111431916566,2,2,38,15,30,40
V,0.2,5,10,0.4939963857914455,0.6919448647327011,0.6919448647327011,0.1979484789412556,2,3,37,15,30,40
V,0.2,5,11,0.5347248892556428,0.7046527849814364,0.7046527849814364,0.1699278957257936,3,3,37,15,30,40
V,0.2,5,12,0.5527791510855579,0.7240694892658048,0.7240694892658048,0.17129033818024697,2,2,38,15,30,40
V,0.2,5,13,0.5472174878221652,0.6804210788956812,0.6804210788956812,0.13320359107351598,4,4,36,15,30,40
V,0.2,5,14,0.5074197032024053,0.6849359428662722,0.6849359428662722,0.17751623966386698,2,3,37,15,30,40
V,0.2,5,15,0.6327586143476477,0.6499385871922849,0.6499385871922849,0.017179972844637237,2,2,38,15,30,40
V,0.2,5,16,0.5057164655910018,0.6803836374582917,0.6803836374582917,0.17466717186728986,3,3,37,15,30,40
V,0.2,5,17,0.4470294356586262,0.665513943011699,0.665513943011699,0.2184845073530728,2,3,37,15,30,40
V,0.2,5,18,0.4214023415601647,0.6249179350001842,0.6249179350001842,0.20351559344001952,3,3,37,15,30,40
V,0.2,5,19,0.5423339150889301,0.7773898506136178,0.7773898506136178,0.23505593552468762,4,4,36,15,30,40
V,0.2,5,20,0.5068867279354374,0.7298733426099471,0.7298733426099471,0.22298661467450964,3,3,37,15,30,40
V,0.2,5,21,0.4339699570212801,0.7158462856922114,0.7158462856922114,0.2818763286709313,2,2,38,15,30,40
V,0.2,5,22,0.485401473372204,0.6851512707623786,0.6851512707623786,0.19974979739017457,2,2,38,15,30,40
V,0.2,5,23,0.4685756585816067,0.6451993536940112,0.6451993536940112,0.17662369511240444,2,3,37,15,30,40
V,0.2,5,24,0.5087873812316198,0.6161782850776312,0.6161782850776312,0.10739090384601135,2,2,38,15,30,40
V,0.2,5,25,0.5227775101251831,0.7533495756856257,0.7533495756856257,0.23057206556044252,4,4,36,15,30,40
V,0.2,5,26,0.5639232984924509,0.6631068912948765,0.6631068912948765,0.09918359280242561,1,1,39,15,30,40
V,0.2,5,27,0.5045230002384777,0.7019074629491064,0.7019074629491064,0.1973844627106287,3,3,37,15,30,40
V,0.2,5,28,0.46486001288626916,0.7960831205331346,0.7960831205331346,0.3312231076468654,4,4,36,15,30,40
V,0.2,5,29,0.5026249368061416,0.7040559668057189,0.7040559668057189,0.2014310299995773,4,5,35,15,30,40
V,0.2,5,30,0.5628608749521322,0.7708242532078372,0.7708242532078372,0.207963378255705,2,2,38,15,30,40
V,0.2,5,31,0.4514188279452567,0.7012235666688343,0.7012235666688343,0.24980473872357767,5,6,34,15,30,40
V,0.2,5,32,0.4537539987441605,0.6914822576240909,0.6914822576240909,0.23772825887993038,2,2,38,15,30,40
V,0.2,5,33,0.5259561171841719,0.6444893150603327,0.6444893150603327,0.11853319787616079,1,1,39,15,30,40
V,0.2,5,34,0.4036750032056072,0.7017269309998004,0.7017269309998004,0.29805192779419326,4,5,35,15,30,40
V,0.2,5,35,0.4042774770194786,0.7209087822406115,0.7209087822406115,0.3166313052211329,2,2,38,15,30,40
V,0.2,5,36,0.4446601014407616,0.745885671330429,0.745885671330429,0.3012255698896674,8,9,31,15,30,40
V,0.2,5,37,0.2715119159383494,0.746142604232518,0.746142604232518,0.4746306882941686,4,4,36,15,30,40
V,0.2,5,38,0.40218264836971224,0.7116549178412797,0.7116549178412797,0.3094722694715674,4,4,36,15,30,40
V,0.2,5,39,0.5610420250824218,0.7182861996749715,0.7182861996749715,0.1572441745925497,1,1,39,15,30,40
V,0.2,5,40,0.45227918999975886,0.6895315413148301,0.6895315413148301,0.23725235131507122,5,5,35,15,30,40
V,0.2,10,1,0.612036638174022,0.6619432182397154,0.6619432182397154,0.04990658006569337,1,1,39,15,30,40
V,0.2,10,2,0.6026015522984014,0.7029082642835369,0.7029082642835369,0.10030671198513552,1,1,39,15,30,40
V,0.2,10,3,0.44964657191673557,0.6423113139306857,0.6423113139306857,0.19266474201395017,2,2,38,15,30,40
V,0.2,10,4,0.4444247120896361,0.6976760690702186,0.6976760690702186,0.25325135698058254,3,3,37,15,30,40
V,0.2,10,5,0.3970069964509874,0.6793340019099242,0.6793340019099242,0.2823270054589368,2,2,38,15,30,40
V,0.2,10,6,0.4204645274099877,0.7225494901951599,0.7225494901951599,0.3020849627851722,2,2,38,15,30,40
V,0.2,10,7,0.6886271584050814,0.7329724712061616,0.7329724712061616,0.04434531280108023,2,2,38,15,30,40
V,0.2,10,8,0.4217919435582082,0.6561531264675167,0.6561531264675167,0.23436118290930846,1,1,39,15,30,40
V,0.2,10,9,0.5329119300709291,0.639741902391237,0.639741902391237,0.10682997232030789,2,2,38,15,30,40
V,0.2,10,10,0.4931279557390981,0.7176117721662137,0.7176117721662137,0.22448381642711562,2,2,38,15,30,40
V,0.2,10,11,0.44434917908321075,0.7179348423364152,0.7179348423364152,0.2735856632532045,3,3,37,15,30,40
V,0.2,10,12,0.4633459258170191,0.6643379949916329,0.6643379949916329,0.20099206917461382,5,5,35,15,30,40
V,0.2,10,13,0.4709034543512204,0.6731722633730277,0.6731722633730277,0.20226880902180733,2,2,38,15,30,40
V,0.2,10,14,0.559980430444043,0.6204657369134273,0.6204657369134273,0.060485306469384326,3,3,37,15,30,40
V,0.2,10,15,0.5211617635664162,0.7112672924745602,0.7112672924745602,0.19010552890814403,2,2,38,15,30,40
V,0.2,10,16,0.5328334848725189,0.6881895908712338,0.6881895908712338,0.15535610599871486,2,2,38,15,30,40
V,0.2,10,17,0.4793500605084447,0.7086542861683778,0.7086542861683778,0.22930422565993308,2,2,38,15,30,40
V,0.2,10,18,0.47368081251110206,0.6722344005523587,0.6722344005523587,0.19855358804125667,1,1,39,15,30,40
V,0.2,10,19,0.4573112025235956,0.6409810659799587,0.6409810659799587,0.18366986345636316,2,2,38,15,30,40
V,0.2,10,20,0.5356928177013481,0.6786006492318734,0.6786006492318734,0.14290783153052522,1,1,39,15,30,40
V,0.2,10,21,0.5516605600343201,0.7070356297280199,0.7070356297280199,0.15537506969369985,3,3,37,15,30,40
V,0.2,10,22,0.43267646952473826,0.6526864956625796,0.6526864956625796,0.22001002613784137,2,2,38,15,30,40
V,0.2,10,23,0.4436722523928234,0.6753099167112023,0.6753099167112023,0.23163766431837896,3,4,36,15,30,40
V,0.2,10,24,0.570262589903016,0.7263691767793918,0.7263691767793918,0.1561065868763758,2,2,38,15,30,40
V,0.2,10,25,0.6220248301198092,0.6331285593494411,0.6331285593494411,0.011103729229631876,1,1,39,15,30,40
V,0.2,10,26,0.44173187621689575,0.7006441395741653,0.7006441395741653,0.2589122633572695,3,4,36,15,30,40
V,0.2,10,27,0.5744771388283755,0.6456096018165493,0.6456096018165493,0.07113246298817377,1,1,39,15,30,40
V,0.2,10,28,0.5209175964394313,0.6432160971838216,0.6432160971838216,0.1222985007443903,1,1,39,15,30,40
V,0.2,10,29,0.4879295328640315,0.6556152682095049,0.6556152682095049,0.16768573534547337,3,3,37,15,30,40
V,0.2,10,30,0.44593655784691877,0.707793985309086,0.707793985309086,0.2618574274621672,3,3,37,15,30,40
V,0.2,10,31,0.4694469784412165,0.6796310739133543,0.6796310739133543,0.2101840954721378,2,2,38,15,30,40
V,0.2,10,32,0.3753906294668318,0.6740255060898067,0.6740255060898067,0.2986348766229749,3,3,37,15,30,40
V,0.2,10,33,0.4312479837660001,0.6754661627571364,0.6754661627571364,0.24421817899113635,2,2,38,15,30,40
V,0.2,10,34,0.40200727803784475,0.7067064089534196,0.7067064089534196,0.3046991309155749,4,4,36,15,30,40
V,0.2,10,35,0.41817347663280924,0.6408023765383695,0.6408023765383695,0.22262889990556023,2,2,38,15,30,40
V,0.2,10,36,0.6141607823530051,0.6141607823530051,0.6141607823530051,0.0,0,0,40,15,30,40
V,0.2,10,37,0.3995201461763208,0.5991273564739115,0.5991273564739115,0.19960721029759065,2,2,38,15,30,40
V,0.2,10,38,0.6161682546216632,0.7214789228369066,0.7214789228369066,0.10531066821524337,1,1,39,15,30,40
V,0.2,10,39,0.34779258280548564,0.6975203251513237,0.6975203251513237,0.34972774234583803,4,4,36,15,30,40
V,0.2,10,40,0.5178205618374545,0.6611210974426551,0.6611210974426551,0.14330053560520062,3,3,37,15,30,40
V,0.3,2,1,0.4747488289190507,0.6852209255296754,0.6852209255296754,0.21047209661062471,5,5,35,15,30,40
V,0.3,2,2,0.39415818303845823,0.6885041221401585,0.6885041221401585,0.2943459391017003,9,9,31,15,30,40
V,0.3,2,3,0.5695467541137206,0.668425207687698,0.668425207687698,0.0988784535739774,5,5,35,15,30,40
V,0.3,2,4,0.46532592268428274,0.7561470521747163,0.7561470521747163,0.2908211294904336,5,6,34,15,30,40
V,0.3,2,5,0.4313193953537998,0.6349608014105591,0.6349608014105591,0.2036414060567593,4,4,36,15,30,40
V,0.3,2,6,0.5625823408550278,0.7940393794639249,0.7940393794639249,0.2314570386088971,3,3,37,15,30,40
V,0.3,2,7,0.4768126236565909,0.7112545395082974,0.7112545395082974,0.23444191585170654,5,6,34,15,30,40
V,0.3,2,8,0.43233801187775317,0.741210917679924,0.741210917679924,0.3088729058021708,5,6,34,15,30,40
V,0.3,2,9,0.4630573897506283,0.7316362379298791,0.7316362379298791,0.26857884817925076,10,10,30,15,30,40
V,0.3,2,10,0.4796140305733521,0.7420918866818098,0.7420918866818098,0.2624778561084577,6,6,34,15,30,40
V,0.3,2,11,0.4270603711389726,0.7570930983664377,0.7570930983664377,0.3300327272274651,5,6,34,15,30,40
V,0.3,2,12,0.4163319376204617,0.6882903128181491,0.6882903128181491,0.2719583751976874,5,7,33,15,30,40
V,0.3,2,13,0.6186618262679626,0.6855277066489865,0.6855277066489865,0.06686588038102392,3,3,37,15,30,40
V,0.3,2,14,0.4834900177992741,0.6601249218770052,0.6601249218770052,0.17663490407773114,2,4,36,15,30,40
V,0.3,2,15,0.4851673365049688,0.7244902695879004,0.7244902695879004,0.23932293308293162,7,7,33,15,30,40
V,0.3,2,16,0.5359338132876851,0.7414174308215001,0.7414174308215001,0.20548361753381506,5,6,34,15,30,40
V,0.3,2,17,0.4023803486148771,0.6733278153825997,0.6733278153825997,0.2709474667677226,4,6,34,15,30,40
V,0.3,2,18,0.4284386014811265,0.6530030665918808,0.6530030665918808,0.22456446511075429,4,4,36,15,30,40
V,0.3,2,19,0.35437981816127573,0.7644219731698985,0.7644219731698985,0.41004215500862273,9,9,31,15,30,40
V,0.3,2,20,0.5035539868924134,0.6873384700319188,0.6873384700319188,0.18378448313950546,5,5,35,15,30,40
V,0.3,2,21,0.5436107604486387,0.7381100893563486,0.7381100893563486,0.19449932890770993,4,5,35,15,30,40
V,0.3,2,22,0.5396724367972728,0.7490603516986292,0.7490603516986292,0.20938791490135633,5,6,34,15,30,40
V,0.3,2,23,0.5227094184922864,0.7680571810966691,0.7680571810966691,0.24534776260438274,9,9,31,15,30,40
V,0.3,2,24,0.3921065450516216,0.704579550194217,0.704579550194217,0.3124730051425954,12,13,27,15,30,40
V,0.3,2,25,0.5777142380828086,0.6587053430040256,0.6587053430040256,0.08099110492121697,4,4,36,15,30,40
V,0.3,2,26,0.42518290508396195,0.7064806816619604,0.7064806816619604,0.2812977765779985,5,5,35,15,30,40
V,0.3,2,27,0.5066218183508759,0.7425380806683937,0.7425380806683937,0.23591626231751772,5,6,34,15,30,40
V,0.3,2,28,0.5893503210578861,0.8124146753609086,0.8124146753609086,0.22306435430302252,8,8,32,15,30,40
V,0.3,2,29,0.4765363234823892,0.6475530187805598,0.6475530187805598,0.1710166952981706,5,5,35,15,30,40
V,0.3,2,30,0.5118526011510796,0.7474192519286084,0.7474192519286084,0.2355666507775288,8,8,32,15,30,40
V,0.3,2,31,0.520062663631261,0.7281616815579448,0.7281616815579448,0.20809901792668384,4,5,35,15,30,40
V,0.3,2,32,0.5185699489315767,0.7180222987847205,0.7180222987847205,0.19945234985314375,7,8,32,15,30,40
V,0.3,2,33,0.5286613422520116,0.7158261996617211,0.7158261996617211,0.18716485740970956,6,7,33,15,30,40
V,0.3,2,34,0.4447261910296788,0.7332322266278398,0.7332322266278398,0.288506035598161,8,8,32,15,30,40
V,0.3,2,35,0.4949888830882157,0.6457561292051506,0.6457561292051506,0.15076724611693487,3,4,36,15,30,40
V,0.3,2,36,0.4656141799327565,0.7220185476331306,0.7220185476331306,0.25640436770037406,7,7,33,15,30,40
V,0.3,2,37,0.4010237377318449,0.691109957854916,0.691109957854916,0.2900862201230711,5,5,35,15,30,40
V,0.3,2,38,0.4049501078704123,0.6974280542126718,0.6974280542126718,0.29247794634225954,5,6,34,15,30,40
V,0.3,2,39,0.5199284256965365,0.7042185810325556,0.7042185810325556,0.1842901553360191,4,5,35,15,30,40
V,0.3,2,40,0.5374071424751744,0.6508819399323172,0.6508819399323172,0.11347479745714284,4,4,36,15,30,40
V,0.3,5,1,0.4228579187179596,0.6796869275403561,0.6796869275403561,0.2568290088223965,3,3,37,15,30,40
V,0.3,5,2,0.4261052015039662,0.7735316598142039,0.7735316598142039,0.3474264583102377,3,3,37,15,30,40
V,0.3,5,3,0.36511025574552364,0.6463466052047171,0.6463466052047171,0.28123634945919346,3,3,37,15,30,40
V,0.3,5,4,0.5586315593581902,0.7040387448088615,0.7040387448088615,0.14540718545067133,5,5,35,15,30,40
V,0.3,5,5,0.5552484871898324,0.7638741891950858,0.7638741891950858,0.20862570200525332,3,3,37,15,30,40
V,0.3,5,6,0.5744393554625781,0.7100377003980834,0.7100377003980834,0.13559834493550538,4,4,36,15,30,40
V,0.3,5,7,0.4077408687501059,0.624010743281719,0.624010743281719,0.21626987453161312,2,2,38,15,30,40
V,0.3,5,8,0.46787135970763344,0.7361810809859546,0.7361810809859546,0.26830972127832114,3,4,36,15,30,40
V,0.3,5,9,0.552242018263646,0.738667698976807,0.738667698976807,0.1864256807131609,4,4,36,15,30,40
V,0.3,5,10,0.468980012600146,0.7532703184288388,0.7532703184288388,0.28429030582869286,6,6,34,15,30,40
V,0.3,5,11,0.47157566092503295,0.6585297226285249,0.6585297226285249,0.186954061703492,3,4,36,15,30,40
V,0.3,5,12,0.45356216229204854,0.7084050459542729,0.7084050459542729,0.25484288366222435,3,4,36,15,30,40
V,0.3,5,13,0.3989758007968972,0.7102206383762967,0.7102206383762967,0.31124483757939947,3,3,37,15,30,40
V,0.3,5,14,0.4068852487226385,0.7137811760223193,0.7137811760223193,0.3068959272996808,4,4,36,15,30,40
V,0.3,5,15,0.5865230749834514,0.6846525291059141,0.6846525291059141,0.09812945412246277,3,3,37,15,30,40
V,0.3,5,16,0.5126873090876465,0.6850788829857634,0.6850788829857634,0.17239157389811688,4,4,36,15,30,40
V,0.3,5,17,0.41213127073388434,0.7645246604958668,0.7645246604958668,0.3523933897619824,4,4,36,15,30,40
V,0.3,5,18,0.5100432449733134,0.684082504963838,0.684082504963838,0.1740392599905246,4,4,36,15,30,40
V,0.3,5,19,0.47633459988236154,0.7563910480652681,0.7563910480652681,0.2800564481829066,2,2,38,15,30,40
V,0.3,5,20,0.4918624420573651,0.6698726702852442,0.6698726702852442,0.1780102282278791,3,3,37,15,30,40
V,0.3,5,21,0.4895141753829534,0.7495938166463582,0.7495938166463582,0.26007964126340477,3,3,37,15,30,40
V,0.3,5,22,0.3135282705013942,0.6751333715942321,0.6751333715942321,0.36160510109283794,4,4,36,15,30,40
V,0.3,5,23,0.44998790923528353,0.6192388158024619,0.6192388158024619,0.16925090656717834,4,4,36,15,30,40
V,0.3,5,24,0.5004053130732838,0.6717059429455496,0.6717059429455496,0.1713006298722658,2,2,38,15,30,40
V,0.3,5,25,0.5160242615884988,0.6826052302227127,0.6826052302227127,0.1665809686342139,3,3,37,15,30,40
V,0.3,5,26,0.631333160941276,0.7559670744106789,0.7559670744106789,0.12463391346940289,3,3,37,15,30,40
V,0.3,5,27,0.462759164592794,0.7009599560002753,0.7009599560002753,0.2382007914074813,2,2,38,15,30,40
V,0.3,5,28,0.5443856776132385,0.7685773641315451,0.7685773641315451,0.22419168651830657,3,3,37,15,30,40
