cik,symbol,sector,sub_industry,date,year,accession,primary_doc,path,doc_wordcount,n_exec_officers,flat,tau_raw,K_rd,rd_reported,rev_reported,keywords_total
0001701605,BKR,Energy,Oil & Gas Equipment & Services,2024-02-05,2024,0001701605-24-000033,bkr-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001701605\000170160524000033\bkr-20231231.htm,58620,0,,11.60013647219379,,,25506.0,68
0001701605,BKR,Energy,Oil & Gas Equipment & Services,2023-02-14,2023,0001701605-23-000044,bkr-20221231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001701605\000170160523000044\bkr-20221231.htm,60659,0,,12.52905586969782,,,21156.0,76
0001701605,BKR,Energy,Oil & Gas Equipment & Services,2022-02-11,2022,0001701605-22-000050,bkr-20211231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001701605\000170160522000050\bkr-20211231.htm,58453,0,,11.97543325406737,,,20502.0,70
0001701605,BKR,Energy,Oil & Gas Equipment & Services,2021-02-25,2021,0001701605-21-000026,bkr-20201231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001701605\000170160521000026\bkr-20201231.htm,60892,0,,12.481114103658937,,,20705.0,76
0000009389,BALL,Materials,"Metal, Glass & Plastic Containers",2026-02-19,2026,0001104659-26-017410,ball-20251231x10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000009389\000110465926017410\ball-20251231x10k.htm,48696,0,,11.91062920979136,,,13160.0,58
0000009389,BALL,Materials,"Metal, Glass & Plastic Containers",2025-02-20,2025,0001558370-25-001190,ball-20241231x10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000009389\000155837025001190\ball-20241231x10k.htm,50913,0,,12.374049849743681,,,11800.0,63
0000009389,BALL,Materials,"Metal, Glass & Plastic Containers",2024-02-20,2024,0001558370-24-001349,ball-20231231x10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000009389\000155837024001349\ball-20231231x10k.htm,54142,1,0.5,12.005467105020132,,,14030.0,65
0000009389,BALL,Materials,"Metal, Glass & Plastic Containers",2023-02-21,2023,0000009389-23-000011,bll-20221231x10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000009389\000000938923000011\bll-20221231x10k.htm,53614,1,0.5,11.564143693811317,,,15350.0,62
0000009389,BALL,Materials,"Metal, Glass & Plastic Containers",2022-02-16,2022,0001558370-22-001251,bll-20211231x10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000009389\000155837022001251\bll-20211231x10k.htm,52021,1,0.5,12.302723899963476,,,13800.0,64
0000009389,BALL,Materials,"Metal, Glass & Plastic Containers",2021-02-17,2021,0001558370-21-001121,bll-20201231x10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000009389\000155837021001121\bll-20201231x10k.htm,54644,1,0.5,12.810189590805944,,,11800.0,70
0000070858,BAC,Financials,Diversified Banks,2026-02-25,2026,0000070858-26-000157,bac-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000070858\000007085826000157\bac-20251231.htm,146494,2,0.3333333333333333,31.741914344614795,,,,465
0000010456,BAX,Health Care,Health Care Equipment,2026-02-12,2026,0001628280-26-007733,bax-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000010456\000162828026007733\bax-20251231.htm,77781,0,,22.62763399802008,0.04608540925266904,518.0,11240.0,176
0000010456,BAX,Health Care,Health Care Equipment,2025-02-21,2025,0001628280-25-007201,bax-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000010456\000162828025007201\bax-20241231.htm,86461,1,0.5,23.131816657221172,0.05545112781954887,590.0,10640.0,200
0000010456,BAX,Health Care,Health Care Equipment,2024-02-08,2024,0001628280-24-003932,bax-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000010456\000162828024003932\bax-20231231.htm,87801,0,,26.195601416840354,0.22159468438538207,667.0,3010.0,230
0000010456,BAX,Health Care,Health Care Equipment,2023-02-09,2023,0001628280-23-002864,bax-20221231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000010456\000162828023002864\bax-20221231.htm,77144,0,,18.79601783677279,0.20862068965517241,605.0,2900.0,145
0000010456,BAX,Health Care,Health Care Equipment,2022-02-23,2022,0001628280-22-003432,bax-20211231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000010456\000162828022003432\bax-20211231.htm,71196,0,,16.995336816675092,0.04171875,534.0,12800.0,121
0000010456,BAX,Health Care,Health Care Equipment,2021-02-11,2021,0001628280-21-001867,bax-20201231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000010456\000162828021001867\bax-20201231.htm,67937,0,,17.663423465858074,0.04463291356120963,521.0,11673.0,120
0000010795,BDX,Health Care,Health Care Equipment,2025-11-25,2025,0000010795-25-000099,bdx-20250930.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000010795\000001079525000099\bdx-20250930.htm,66126,0,,12.55179505791973,0.057921245421245424,1265.0,21840.0,83
0000010795,BDX,Health Care,Health Care Equipment,2024-11-27,2024,0000010795-24-000084,bdx-20240930.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000010795\000001079524000084\bdx-20240930.htm,65832,0,,11.848341232227488,0.05897512141936763,1190.0,20178.0,78
0000010795,BDX,Health Care,Health Care Equipment,2023-11-21,2023,0000010795-23-000098,bdx-20230930.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000010795\000001079523000098\bdx-20230930.htm,59920,0,,12.016021361815755,0.06385504852364238,1237.0,19372.0,72
0000010795,BDX,Health Care,Health Care Equipment,2022-11-22,2022,0001628280-22-030686,bdx-20220930.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000010795\000162828022030686\bdx-20220930.htm,61879,0,,10.989188577708108,0.0665606783253842,1256.0,18870.0,68
0000010795,BDX,Health Care,Health Care Equipment,2021-11-24,2021,0000010795-21-000091,bdx-20210930.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000010795\000001079521000091\bdx-20210930.htm,60842,0,,10.519049340915814,0.06612998814697747,1339.0,20248.0,64
0000010795,BDX,Health Care,Health Care Equipment,2020-11-25,2020,0000010795-20-000055,bdx-20200930.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000010795\000001079520000055\bdx-20200930.htm,60608,0,,11.219640971488912,0.06402991178360694,1096.0,17117.0,68
0001067983,BRK.B,Financials,Multi-Sector Holdings,2026-03-02,2026,0001193125-26-083899,brka-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001067983\000119312526083899\brka-20251231.htm,78624,0,,11.446886446886447,,,26297.0,90
0001067983,BRK.B,Financials,Multi-Sector Holdings,2025-02-24,2025,0000950170-25-025210,brka-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001067983\000095017025025210\brka-20241231.htm,79390,0,,10.706638115631693,,,26348.0,85
0001067983,BRK.B,Financials,Multi-Sector Holdings,2024-02-26,2024,0000950170-24-019719,brka-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001067983\000095017024019719\brka-20231231.htm,81037,0,,10.612436294532127,,,26008.0,86
0001067983,BRK.B,Financials,Multi-Sector Holdings,2023-02-27,2023,0000950170-23-004451,brka-20221231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001067983\000095017023004451\brka-20221231.htm,78223,0,,11.122048502358643,,,26393.0,87
0001067983,BRK.B,Financials,Multi-Sector Holdings,2022-02-28,2022,0001564590-22-007322,brka-10k_20211231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001067983\000156459022007322\brka-10k_20211231.htm,77029,0,,11.29444754572953,,,24987.0,87
0001067983,BRK.B,Financials,Multi-Sector Holdings,2021-03-01,2021,0001564590-21-009611,brka-10k_20201231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001067983\000156459021009611\brka-10k_20201231.htm,77403,0,,10.2063227523481,,,245510.0,79
0000764478,BBY,Consumer Discretionary,Computer & Electronics Retail,2026-03-18,2026,0000764478-26-000009,bby-20260131.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000764478\000076447826000009\bby-20260131.htm,46483,0,,15.704666222059677,,,41691.0,73
0000764478,BBY,Consumer Discretionary,Computer & Electronics Retail,2025-03-19,2025,0000764478-25-000007,bby-20250201x10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000764478\000076447825000007\bby-20250201x10k.htm,44695,0,,14.543013759928405,,,41528.0,65
0000764478,BBY,Consumer Discretionary,Computer & Electronics Retail,2024-03-15,2024,0000764478-24-000010,bby-20240203x10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000764478\000076447824000010\bby-20240203x10k.htm,45526,0,,14.936519790888724,,,43452.0,68
0000764478,BBY,Consumer Discretionary,Computer & Electronics Retail,2023-03-17,2023,0000764478-23-000006,bby-20230128x10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000764478\000076447823000006\bby-20230128x10k.htm,44896,0,,16.03706343549537,,,46298.0,72
0000764478,BBY,Consumer Discretionary,Computer & Electronics Retail,2022-03-18,2022,0000764478-22-000008,bby-20220129x10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000764478\000076447822000008\bby-20220129x10k.htm,47512,0,,15.154066341134872,,,51761.0,72
0000764478,BBY,Consumer Discretionary,Computer & Electronics Retail,2021-03-19,2021,0000764478-21-000024,bby-20210130x10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000764478\000076447821000024\bby-20210130x10k.htm,48132,0,,12.673481259868696,,,47262.0,61
0000842023,TECH,Health Care,Life Sciences Tools & Services,2025-08-22,2025,0001558370-25-011716,tech-20250630x10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000842023\000155837025011716\tech-20250630x10k.htm,50361,0,,8.736919441631422,0.08157850504454202,99496.0,1219635.0,44
0000842023,TECH,Health Care,Life Sciences Tools & Services,2024-08-22,2024,0001558370-24-012430,tech-20240630x10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000842023\000155837024012430\tech-20240630x10k.htm,51619,0,,8.911447335283519,0.08339861611995927,96664.0,1159060.0,46
0000842023,TECH,Health Care,Life Sciences Tools & Services,2023-08-23,2023,0001558370-23-015226,tmb-20230630x10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000842023\000155837023015226\tmb-20230630x10k.htm,50582,0,,9.094144161954846,0.08136961138451415,92493.0,1136702.0,46
0000842023,TECH,Health Care,Life Sciences Tools & Services,2022-08-24,2022,0001558370-22-013935,tmb-20220630x10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000842023\000155837022013935\tmb-20220630x10k.htm,49790,0,,10.243020686884917,0.07881700327152973,87140.0,1105599.0,51
0000842023,TECH,Health Care,Life Sciences Tools & Services,2021-08-25,2021,0001437749-21-020980,tech20200630b_10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000842023\000143774921020980\tech20200630b_10k.htm,49586,0,,10.688500786512321,0.07583305407332938,70603.0,931032.0,53
0000842023,TECH,Health Care,Life Sciences Tools & Services,2020-08-26,2020,0001437749-20-018754,tech20200630_10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000842023\000143774920018754\tech20200630_10k.htm,43991,0,,10.6840035461799,0.08825341042465659,65192.0,738691.0,47
0000875045,BIIB,Health Care,Biotechnology,2026-02-06,2026,0000875045-26-000013,biib-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000875045\000087504526000013\biib-20251231.htm,108048,1,0.5,11.846586702206428,,,9890.6,128
0000875045,BIIB,Health Care,Biotechnology,2025-02-12,2025,0000875045-25-000009,biib-20241231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000875045\000087504525000009\biib-20241231.htm,108317,1,0.5,12.92502561924721,,,9675.9,140
0000875045,BIIB,Health Care,Biotechnology,2024-02-14,2024,0000875045-24-000009,biib-20231231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000875045\000087504524000009\biib-20231231.htm,108573,1,0.5,12.434030560083999,,,9835.6,135
0000875045,BIIB,Health Care,Biotechnology,2023-02-15,2023,0000875045-23-000009,biib-20221231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000875045\000087504523000009\biib-20221231.htm,107121,1,0.5,13.162685187778306,,,10173.4,141
0000875045,BIIB,Health Care,Biotechnology,2022-02-03,2022,0000875045-22-000007,biib-20211231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000875045\000087504522000007\biib-20211231.htm,104582,0,,13.195387351551892,,,10981.7,138
0000875045,BIIB,Health Care,Biotechnology,2021-02-03,2021,0000875045-21-000010,biib-20201231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0000875045\000087504521000010\biib-20201231.htm,103386,0,,13.638210202541929,,,13444.6,141
0002012383,BLK,Financials,Asset Management & Custody Banks,2026-02-25,2026,0001193125-26-071966,blk-20251231.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0002012383\000119312526071966\blk-20251231.htm,98145,1,0.5,20.378012124917213,,,24216.0,200
0001393818,BX,Financials,Asset Management & Custody Banks,2026-02-27,2026,0001193125-26-082531,d48618d10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001393818\000119312526082531\d48618d10k.htm,154999,0,,29.032445370615296,,,14450265.0,450
0001393818,BX,Financials,Asset Management & Custody Banks,2025-02-28,2025,0001193125-25-042469,d912273d10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001393818\000119312525042469\d912273d10k.htm,157771,0,,29.21956506582325,,,13229968.0,461
0001393818,BX,Financials,Asset Management & Custody Banks,2024-02-23,2024,0001193125-24-044485,d734131d10k.htm,E:\원표\한원표 비즈니스\프로그램 개발\new folder\empirical\real_data\filings\0001393818\000119312524044485\d734131d10k.htm,158525,0,,29.332912789780792,,,8022841.0,465
